filename,rouge_1_recall,rouge_1_precision,rouge_1_f_score,rouge_2_recall,rouge_2_precision,rouge_2_f_score,rouge_l_recall,rouge_l_precision,rouge_l_f_score
openai_23934175.txt.json,0.29658,0.54545,0.38424,0.06489,0.11972,0.08416,0.17871,0.32867,0.23153
openai_24192840.txt.json,0.30714,0.6014,0.40662,0.08961,0.17606,0.11877,0.16786,0.32867,0.22222
openai_24215626.txt.json,0.36015,0.5697,0.44131,0.15,0.2378,0.18396,0.2682,0.42424,0.32864
openai_24300108.txt.json,0.33603,0.52532,0.40988,0.08537,0.13376,0.10422,0.17004,0.26582,0.20741
openai_24482640.txt.json,0.32308,0.58333,0.41584,0.07336,0.13287,0.09453,0.22692,0.40972,0.29208
openai_24532791.txt.json,0.44061,0.56931,0.49676,0.16923,0.21891,0.19089,0.2069,0.26733,0.23326
openai_24552547.txt.json,0.5099,0.50244,0.50614,0.12935,0.12745,0.12839,0.22277,0.21951,0.22113
openai_24672735.txt.json,0.42177,0.42466,0.42321,0.12329,0.12414,0.12371,0.22449,0.22603,0.22526
openai_2478231.txt.json,0.39206,0.60305,0.47519,0.15423,0.23755,0.18703,0.22084,0.33969,0.26767
openai_25277158.txt.json,0.34821,0.5493,0.42623,0.09865,0.15603,0.12088,0.24554,0.38732,0.30055
openai_25426027.txt.json,0.47577,0.48649,0.48107,0.19027,0.19457,0.1924,0.24229,0.24775,0.24499
openai_25526801.txt.json,0.51479,0.51176,0.51327,0.125,0.12426,0.12463,0.29586,0.29412,0.29499
openai_25904064.txt.json,0.67532,0.20553,0.31515,0.23684,0.07143,0.10976,0.37662,0.11462,0.17575
openai_26009832.txt.json,0.26852,0.44961,0.33623,0.06512,0.10938,0.08164,0.18981,0.31783,0.23768
openai_26061748.txt.json,0.5567,0.49315,0.523,0.20725,0.18349,0.19465,0.30928,0.27397,0.29056
openai_26135587.txt.json,0.5291,0.48544,0.50633,0.19149,0.17561,0.18321,0.33333,0.30583,0.31899
openai_26362109.txt.json,0.45342,0.46203,0.45768,0.10625,0.10828,0.10726,0.22981,0.23418,0.23197
openai_26388769.txt.json,0.536,0.4527,0.49084,0.1371,0.11565,0.12546,0.264,0.22297,0.24176
openai_26425313.txt.json,0.35242,0.57971,0.43835,0.09292,0.15328,0.1157,0.22467,0.36957,0.27945
openai_26620827.txt.json,0.44643,0.40984,0.42735,0.14414,0.13223,0.13793,0.23214,0.21311,0.22222
openai_26693196.txt.json,0.31148,0.58015,0.40534,0.11523,0.21538,0.15014,0.22951,0.42748,0.29867
openai_26698563.txt.json,0.30918,0.46715,0.37209,0.09223,0.13971,0.11111,0.21739,0.32847,0.26163
openai_26759600.txt.json,0.39474,0.47619,0.43166,0.13245,0.16,0.14493,0.24342,0.29365,0.26619
openai_26771015.txt.json,0.29004,0.54472,0.37853,0.0913,0.17213,0.11931,0.21212,0.39837,0.27683
openai_26867006.txt.json,0.43646,0.43646,0.43646,0.13889,0.13889,0.13889,0.27072,0.27072,0.27072
openai_26883674.txt.json,0.27174,0.49669,0.35129,0.09455,0.17333,0.12236,0.19928,0.36424,0.25762
openai_26989696.txt.json,0.45411,0.48705,0.47,0.1165,0.125,0.1206,0.21256,0.22798,0.22
openai_26989706.txt.json,0.43299,0.55629,0.48696,0.12953,0.16667,0.14577,0.31959,0.4106,0.35942
openai_27398178.txt.json,0.42152,0.65734,0.51366,0.23423,0.3662,0.28571,0.27354,0.42657,0.33333
openai_28025003.txt.json,0.42941,0.41954,0.42442,0.13609,0.13295,0.1345,0.24706,0.24138,0.24419
openai_28081773.txt.json,0.4532,0.47179,0.46231,0.10396,0.10825,0.10606,0.20197,0.21026,0.20603
openai_28085050.txt.json,0.57732,0.27723,0.37458,0.27083,0.12935,0.17508,0.36082,0.17327,0.23412
openai_28328845.txt.json,0.37281,0.59028,0.45699,0.14537,0.23077,0.17838,0.26754,0.42361,0.32795
openai_28341742.txt.json,0.34749,0.6383,0.45,0.0969,0.17857,0.12563,0.18147,0.33333,0.235
openai_28357313.txt.json,0.2549,0.48872,0.33505,0.06299,0.12121,0.0829,0.12157,0.23308,0.15979
openai_28532672.txt.json,0.42194,0.60241,0.49628,0.15254,0.21818,0.17955,0.20253,0.28916,0.23821
openai_28751072.txt.json,0.35602,0.55738,0.4345,0.08947,0.1405,0.10932,0.29319,0.45902,0.35783
openai_28835437.txt.json,0.51196,0.50711,0.50952,0.1875,0.18571,0.1866,0.24402,0.24171,0.24286
openai_29232865.txt.json,0.45455,0.57692,0.50848,0.15736,0.2,0.17614,0.22222,0.28205,0.24859
openai_29372157.txt.json,0.22593,0.46923,0.305,0.03717,0.07752,0.05025,0.14444,0.3,0.195
openai_29720994.txt.json,0.30233,0.55828,0.39224,0.10333,0.19136,0.1342,0.1495,0.27607,0.19396
openai_29853884.txt.json,0.38621,0.38889,0.38755,0.08333,0.08392,0.08362,0.1931,0.19444,0.19377
openai_30050108.txt.json,0.22909,0.4375,0.30072,0.06204,0.11888,0.08153,0.12364,0.23611,0.16229
openai_30278795.txt.json,0.35294,0.44444,0.39344,0.07882,0.09938,0.08791,0.2402,0.30247,0.26776
openai_30296261.txt.json,0.25641,0.625,0.36364,0.04412,0.10811,0.06267,0.12088,0.29464,0.17143
openai_30338186.txt.json,0.36967,0.61905,0.46291,0.13333,0.224,0.16716,0.27014,0.45238,0.33828
openai_30400950.txt.json,0.47967,0.41549,0.44528,0.11475,0.09929,0.10646,0.35772,0.30986,0.33207
openai_30412320.txt.json,0.3254,0.60294,0.42268,0.08765,0.16296,0.11399,0.23413,0.43382,0.30413
openai_30621090.txt.json,0.31925,0.53543,0.4,0.09434,0.15873,0.11834,0.1784,0.29921,0.22353
openai_30697269.txt.json,0.47244,0.28436,0.35503,0.1746,0.10476,0.13095,0.38583,0.23223,0.28994
openai_30785934.txt.json,0.31834,0.575,0.4098,0.08333,0.15094,0.10738,0.20415,0.36875,0.2628
openai_31114497.txt.json,0.5202,0.53368,0.52685,0.15228,0.15625,0.15424,0.37879,0.3886,0.38363
openai_31292491.txt.json,0.51739,0.46304,0.48871,0.15721,0.14062,0.14845,0.26087,0.23346,0.24641
openai_31387225.txt.json,0.37766,0.4104,0.39335,0.1016,0.11047,0.10585,0.17553,0.19075,0.18282
openai_31438536.txt.json,0.51667,0.46269,0.48819,0.19553,0.175,0.1847,0.25,0.22388,0.23622
openai_31515467.txt.json,0.38652,0.72667,0.50463,0.17794,0.33557,0.23256,0.29433,0.55333,0.38426
openai_31598157.txt.json,0.40758,0.4456,0.42574,0.13333,0.14583,0.1393,0.18483,0.20207,0.19307
openai_31623127.txt.json,0.49485,0.48731,0.49105,0.13472,0.13265,0.13368,0.25773,0.25381,0.25575
openai_31646728.txt.json,0.29961,0.53472,0.38404,0.08594,0.15385,0.11028,0.24514,0.4375,0.31422
openai_31692481.txt.json,0.28743,0.6,0.38867,0.09009,0.18868,0.12195,0.20958,0.4375,0.2834
openai_31734469.txt.json,0.45213,0.41667,0.43368,0.11765,0.10837,0.11282,0.20213,0.18627,0.19388
openai_31776283.txt.json,0.40594,0.5041,0.44973,0.14901,0.18519,0.16514,0.28383,0.35246,0.31444
openai_31878829.txt.json,0.30662,0.58667,0.40275,0.12238,0.2349,0.16092,0.17422,0.33333,0.22884
openai_31921993.txt.json,0.28571,0.63063,0.39325,0.09836,0.21818,0.13559,0.22449,0.4955,0.30899
openai_31933937.txt.json,0.36087,0.68033,0.47159,0.20961,0.39669,0.27429,0.23478,0.44262,0.30682
openai_32116644.txt.json,0.35897,0.39716,0.3771,0.09032,0.1,0.09491,0.17949,0.19858,0.18855
openai_32252380.txt.json,0.55652,0.51406,0.53445,0.19651,0.18145,0.18868,0.26957,0.249,0.25888
openai_32281301.txt.json,0.38667,0.58586,0.46587,0.14381,0.21827,0.17338,0.28,0.42424,0.33735
openai_32524041.txt.json,0.37349,0.59236,0.45813,0.10484,0.16667,0.12871,0.27309,0.43312,0.33497
openai_32547622.txt.json,0.20408,0.58824,0.30303,0.04318,0.125,0.06419,0.14739,0.42484,0.21885
openai_32694387.txt.json,0.42387,0.56906,0.48585,0.13636,0.18333,0.15639,0.20165,0.27072,0.23114
openai_32751594.txt.json,0.51825,0.51825,0.51825,0.25,0.25,0.25,0.30657,0.30657,0.30657
openai_32823611.txt.json,0.54589,0.4728,0.50672,0.15049,0.13025,0.13964,0.26087,0.22594,0.24215
openai_32859047.txt.json,0.45455,0.57803,0.50891,0.13699,0.17442,0.15346,0.19091,0.24277,0.21374
openai_32922090.txt.json,0.2987,0.56442,0.39066,0.12378,0.23457,0.16205,0.23701,0.44785,0.30998
openai_32967898.txt.json,0.38247,0.61538,0.47174,0.112,0.18065,0.13827,0.19124,0.30769,0.23588
openai_32992627.txt.json,0.49282,0.43096,0.45982,0.17788,0.15546,0.16592,0.2488,0.21757,0.23214
openai_33050010.txt.json,0.25668,0.26519,0.26087,0.00538,0.00556,0.00547,0.13369,0.13812,0.13587
openai_33053851.txt.json,0.48128,0.4712,0.47619,0.10753,0.10526,0.10638,0.20856,0.20419,0.20635
openai_33195652.txt.json,0.37544,0.5544,0.4477,0.15845,0.23438,0.18908,0.27368,0.40415,0.32636
openai_33269027.txt.json,0.2874,0.53285,0.3734,0.05929,0.11029,0.07712,0.20866,0.38686,0.2711
openai_33315875.txt.json,0.41912,0.52535,0.46626,0.11439,0.14352,0.12731,0.21691,0.27189,0.24131
openai_33330683.txt.json,0.28667,0.29252,0.28957,0.0604,0.06164,0.06101,0.14667,0.14966,0.14815
openai_33420151.txt.json,0.3835,0.52318,0.44258,0.13659,0.18667,0.15775,0.19903,0.27152,0.22969
openai_33425836.txt.json,0.28444,0.50794,0.36467,0.04018,0.072,0.05158,0.13333,0.2381,0.17094
openai_33597031.txt.json,0.4529,0.46125,0.45704,0.14182,0.14444,0.14312,0.31522,0.32103,0.3181
openai_33711246.txt.json,0.51397,0.4466,0.47792,0.19101,0.16585,0.17754,0.26257,0.22816,0.24416
openai_33810185.txt.json,0.41667,0.5,0.45455,0.12808,0.15385,0.13979,0.21569,0.25882,0.23529
openai_33890804.txt.json,0.35458,0.52047,0.4218,0.076,0.11176,0.09047,0.27092,0.39766,0.32228
openai_33945221.txt.json,0.30303,0.39735,0.34384,0.08629,0.11333,0.09798,0.21717,0.28477,0.24642
openai_33968158.txt.json,0.4477,0.6369,0.5258,0.15126,0.21557,0.17778,0.32636,0.46429,0.38329
openai_34007765.txt.json,0.32267,0.56808,0.41157,0.08556,0.15094,0.10921,0.21867,0.38498,0.27892
openai_34111113.txt.json,0.50581,0.50581,0.50581,0.18129,0.18129,0.18129,0.25,0.25,0.25
openai_34194233.txt.json,0.20712,0.55652,0.30189,0.03896,0.10526,0.05687,0.14887,0.4,0.21698
openai_34374204.txt.json,0.31203,0.63846,0.41919,0.10566,0.21705,0.14213,0.16541,0.33846,0.22222
openai_34393272.txt.json,0.49612,0.50394,0.5,0.19531,0.19841,0.19685,0.33333,0.33858,0.33593
openai_34407074.txt.json,0.37004,0.47458,0.41584,0.08407,0.10795,0.09453,0.19824,0.25424,0.22277
openai_34485977.txt.json,0.28618,0.70161,0.40654,0.12541,0.30894,0.1784,0.23355,0.57258,0.33177
openai_34496629.txt.json,0.34314,0.4023,0.37037,0.05941,0.06977,0.06417,0.14706,0.17241,0.15873
openai_34591906.txt.json,0.28947,0.52381,0.37288,0.10561,0.19162,0.13617,0.125,0.22619,0.16102
openai_34787529.txt.json,0.287,0.47059,0.35655,0.08559,0.14074,0.10645,0.19283,0.31618,0.23956
openai_34790706.txt.json,0.30034,0.52071,0.38095,0.11301,0.19643,0.14348,0.2116,0.36686,0.26839
openai_34835196.txt.json,0.39,0.73585,0.5098,0.14573,0.27619,0.19079,0.215,0.40566,0.28105
openai_34867043.txt.json,0.33607,0.656,0.44445,0.11523,0.22581,0.15259,0.18443,0.36,0.24391
openai_34977426.txt.json,0.44751,0.45251,0.45,0.11667,0.11798,0.11732,0.20994,0.21229,0.21111
openai_35012613.txt.json,0.31707,0.46193,0.37603,0.11189,0.16327,0.13278,0.20557,0.29949,0.2438
openai_35014954.txt.json,0.35424,0.54237,0.42857,0.11481,0.17614,0.13901,0.15129,0.23164,0.18304
openai_35062787.txt.json,0.3224,0.45736,0.3782,0.06593,0.09375,0.07742,0.17486,0.24806,0.20513
openai_35099707.txt.json,0.50893,0.36774,0.42697,0.16216,0.11688,0.13585,0.29464,0.2129,0.24719
openai_35134952.txt.json,0.46586,0.5446,0.50216,0.16935,0.19811,0.1826,0.23293,0.2723,0.25108
openai_35141450.txt.json,0.4084,0.57838,0.47875,0.12644,0.17935,0.14832,0.21756,0.30811,0.25504
openai_35195153.txt.json,0.25168,0.68807,0.36855,0.08081,0.22222,0.11852,0.18456,0.50459,0.27027
openai_35224181.txt.json,0.4,0.5,0.44444,0.09314,0.11656,0.10354,0.16098,0.20122,0.17886
openai_35271201.txt.json,0.36237,0.48148,0.41352,0.06643,0.08837,0.07585,0.19512,0.25926,0.22266
openai_35290508.txt.json,0.23973,0.61947,0.34568,0.06873,0.17857,0.09926,0.17808,0.46018,0.25679
openai_35300244.txt.json,0.38421,0.47712,0.42565,0.06878,0.08553,0.07625,0.17368,0.21569,0.19242
openai_35410568.txt.json,0.35165,0.63158,0.45177,0.12132,0.21854,0.15602,0.2674,0.48026,0.34353
openai_35449781.txt.json,0.2047,0.63542,0.30965,0.08081,0.25263,0.12245,0.16107,0.5,0.24365
openai_35458558.txt.json,0.38288,0.50296,0.43478,0.1086,0.14286,0.1234,0.18468,0.2426,0.20971
openai_35494918.txt.json,0.33918,0.44961,0.38666,0.09412,0.125,0.10738,0.18129,0.24031,0.20667
openai_35520829.txt.json,0.44578,0.44578,0.44578,0.13939,0.13939,0.13939,0.20482,0.20482,0.20482
openai_35574795.txt.json,0.30303,0.4,0.34483,0.08122,0.10738,0.09249,0.14141,0.18667,0.16092
openai_35578328.txt.json,0.38339,0.66667,0.48682,0.11538,0.20112,0.14664,0.2492,0.43333,0.31643
openai_35646759.txt.json,0.56589,0.45062,0.50172,0.20312,0.16149,0.17993,0.39535,0.31481,0.35051
openai_35721901.txt.json,0.36744,0.51974,0.43052,0.08411,0.11921,0.09863,0.18605,0.26316,0.21799
openai_35723332.txt.json,0.48039,0.46445,0.47229,0.16749,0.1619,0.16465,0.23529,0.22749,0.23132
openai_35841019.txt.json,0.29798,0.76129,0.42831,0.11646,0.2987,0.16758,0.21212,0.54194,0.3049
openai_35888225.txt.json,0.48529,0.43137,0.45674,0.14074,0.125,0.1324,0.24265,0.21569,0.22838
openai_35893822.txt.json,0.53211,0.54206,0.53704,0.23963,0.24413,0.24186,0.27982,0.28505,0.28241
openai_35925677.txt.json,0.25723,0.5,0.3397,0.06129,0.1195,0.08102,0.13505,0.2625,0.17835
openai_35931619.txt.json,0.50673,0.53302,0.51954,0.12613,0.1327,0.12933,0.3991,0.41981,0.40919
openai_35956361.txt.json,0.29603,0.51572,0.37615,0.11594,0.20253,0.14746,0.15162,0.26415,0.19266
openai_36159459.txt.json,0.4469,0.66887,0.53581,0.18667,0.28,0.224,0.24779,0.37086,0.29708
openai_36225403.txt.json,0.43243,0.53691,0.47904,0.11413,0.14189,0.12651,0.17297,0.21477,0.19162
openai_36432595.txt.json,0.35185,0.44186,0.39175,0.06211,0.07812,0.0692,0.16667,0.2093,0.18557
openai_36613060.txt.json,0.39891,0.58871,0.47557,0.14286,0.21138,0.17049,0.24044,0.35484,0.28665
openai_36621986.txt.json,0.34286,0.62687,0.44328,0.10246,0.18797,0.13263,0.23673,0.43284,0.30607
openai_36624486.txt.json,0.26812,0.62712,0.37564,0.09927,0.23295,0.13921,0.17391,0.40678,0.24365
openai_36671830.txt.json,0.29044,0.57664,0.38631,0.0738,0.14706,0.09828,0.15074,0.29927,0.20049
openai_36726508.txt.json,0.59722,0.5931,0.59515,0.27273,0.27083,0.27178,0.375,0.37241,0.3737
openai_36802665.txt.json,0.41026,0.42384,0.41694,0.08387,0.08667,0.08525,0.19231,0.19868,0.19544
openai_36818744.txt.json,0.43216,0.49425,0.46112,0.11111,0.12717,0.1186,0.20603,0.23563,0.21984
openai_36912920.txt.json,0.2386,0.59649,0.34086,0.0669,0.16814,0.09572,0.17544,0.4386,0.25063
openai_36914096.txt.json,0.39231,0.46789,0.42678,0.14286,0.17051,0.15547,0.27692,0.33028,0.30126
openai_36928733.txt.json,0.43836,0.46715,0.4523,0.10345,0.11029,0.10676,0.30137,0.32117,0.31096
openai_36949825.txt.json,0.24224,0.6,0.34514,0.06542,0.16279,0.09333,0.19255,0.47692,0.27434
openai_37011573.txt.json,0.46617,0.5,0.48249,0.14394,0.15447,0.14902,0.2406,0.25806,0.24902
openai_37180128.txt.json,0.25212,0.53293,0.3423,0.0767,0.16265,0.10424,0.1983,0.41916,0.26923
openai_37237016.txt.json,0.53153,0.5619,0.54629,0.19457,0.20574,0.2,0.25676,0.27143,0.26389
openai_37238785.txt.json,0.41277,0.51596,0.45863,0.11538,0.14439,0.12827,0.19149,0.23936,0.21277
openai_37243314.txt.json,0.44891,0.67213,0.5383,0.20147,0.3022,0.24176,0.25912,0.38798,0.31072
openai_37280640.txt.json,0.30351,0.53672,0.38775,0.09615,0.17045,0.12295,0.24281,0.42938,0.3102
openai_37286057.txt.json,0.41212,0.38636,0.39882,0.13415,0.12571,0.12979,0.27879,0.26136,0.26979
openai_37327065.txt.json,0.21725,0.68,0.3293,0.07372,0.23232,0.11192,0.15016,0.47,0.2276
openai_37502665.txt.json,0.48182,0.49765,0.48961,0.15068,0.15566,0.15313,0.22273,0.23005,0.22633
openai_37530966.txt.json,0.5,0.54348,0.52083,0.18474,0.20087,0.19247,0.316,0.34348,0.32917
openai_37541907.txt.json,0.48907,0.60884,0.54242,0.15616,0.19454,0.17325,0.31967,0.39796,0.35454
openai_37544128.txt.json,0.35909,0.53378,0.42935,0.14612,0.21769,0.17487,0.27727,0.41216,0.33152
openai_37674046.txt.json,0.41573,0.31356,0.35749,0.15254,0.11489,0.13106,0.23596,0.17797,0.2029
openai_37684701.txt.json,0.4963,0.46367,0.47943,0.09665,0.09028,0.09336,0.3037,0.28374,0.29338
openai_37714356.txt.json,0.43581,0.49049,0.46154,0.13559,0.15267,0.14362,0.21284,0.23954,0.2254
openai_37737892.txt.json,0.31225,0.5302,0.39303,0.07937,0.13514,0.10001,0.16996,0.28859,0.21393
openai_37757567.txt.json,0.41579,0.55634,0.4759,0.13228,0.1773,0.15152,0.31579,0.42254,0.36145
openai_37927490.txt.json,0.41569,0.64634,0.50597,0.14567,0.22699,0.17746,0.25098,0.39024,0.30549
openai_37959984.txt.json,0.35986,0.52,0.42536,0.06597,0.09548,0.07803,0.14879,0.215,0.17587
openai_37962046.txt.json,0.40268,0.47244,0.43478,0.12838,0.15079,0.13869,0.20805,0.24409,0.22463
openai_37969975.txt.json,0.21681,0.44954,0.29253,0.02667,0.05556,0.03604,0.11504,0.23853,0.15522
openai_38053954.txt.json,0.43333,0.59868,0.50276,0.11005,0.15232,0.12778,0.18095,0.25,0.20994
openai_7579465.txt.json,0.36313,0.43333,0.39514,0.0618,0.07383,0.06728,0.19553,0.23333,0.21276
openai_9060889.txt.json,0.26354,0.68868,0.3812,0.10145,0.26667,0.14698,0.20939,0.54717,0.30288
openai_9747750.txt.json,0.38318,0.37963,0.3814,0.08491,0.08411,0.08451,0.17757,0.17593,0.17675
